Year,Month,Day,Movement,UOM,Family,Material,Business_Unit,Client,Region,Representative,Item,Sales_Quantity,Gross_Revenue,Net_Revenue,COGS,EBIT,Inventory,Price
2010,7,26,Sales,kg,Family 14,Material 44,BU Bravo,Client 0728,SC,Representative 07,Item 0026,880,5497.80,3861.54,2851.29,1010.25,5702.58,6.25
2010,7,26,Sales,kg,Family 14,Material 44,BU Bravo,Client 0100,SC,Representative 07,Item 0026,440,2818.20,1979.45,1425.64,553.81,2851.28,6.41
2010,7,26,Sales,kg,Family 14,Material 44,BU Bravo,Client 1368,PR,Representative 49,Item 0028,41,300.91,208.93,162.64,46.29,325.28,7.34
2010,7,26,Sales,kg,Family 14,Material 44,BU Charlie,Client 0857,ES,Representative 37,Item 0026,220,1713.27,1147.88,679.07,468.81,1358.14,7.79
2010,7,26,Sales,kg,Family 14,Material 44,BU Charlie,Client 1210,SP,Representative 12,Item 0026,3300,21980.93,14212.44,10186.11,4026.33,20372.22,6.66
2010,7,26,Sales,kg,Family 14,Material 44,BU Charlie,Client 0456,SP,Representative 43,Item 0026,440,3557.40,2464.77,1358.15,1106.62,2716.30,8.09
2010,7,26,Sales,kg,Family 14,Material 44,BU Charlie,Client 0044,SP,Representative 12,Item 0026,4400,25410.00,17605.49,13581.48,4024.01,27162.96,5.78
2010,7,26,Sales,kg,Family 14,Material 44,BU Charlie,Client 1112,RS,Representative 25,Item 0026,11000,63871.50,47903.62,33953.70,13949.92,67907.40,5.81
2010,7,26,Sales,kg,Family 14,Material 44,BU Charlie,Client 0457,SP,Representative 43,Item 0026,16720,103580.40,71766.42,51609.62,20156.80,103219.24,6.20
2010,8,9,Sales,kg,Family 14,Material 44,BU Alpha,Client 0638,RS,Representative 17,Item 0026,220,1409.10,989.73,720.81,268.92,1441.62,6.41
2010,8,9,Sales,kg,Family 14,Material 44,BU Alpha,Client 1224,RS,Representative 17,Item 0026,220,1374.45,965.39,720.81,244.58,1441.62,6.25
2010,8,9,Sales,kg,Family 14,Material 44,BU Bravo,Client 0054,PR,Representative 49,Item 0026,440,2633.40,1975.05,1428.59,546.46,2857.18,5.99
2010,8,9,Sales,kg,Family 14,Material 44,BU Charlie,Client 0663,PI,Representative 27,Item 0026,2200,11550.00,9212.50,6931.32,2281.18,13862.64,5.25
2010,8,9,Sales,kg,Family 14,Material 44,BU Charlie,Client 1362,GO,Representative 24,Item 0026,660,4060.98,3239.11,2079.40,1159.71,4158.80,6.15
2010,8,9,Sales,kg,Family 14,Material 44,BU Charlie,Client 0457,SP,Representative 43,Item 0026,6160,38161.20,26440.27,19407.70,7032.57,38815.40,6.20
2010,8,16,Sales,kg,Family 14,Material 44,BU Alpha,Client 0638,RS,Representative 17,Item 0026,220,1409.10,989.73,720.81,268.92,1441.62,6.41
2010,8,16,Sales,kg,Family 14,Material 44,BU Alpha,Client 1224,RS,Representative 17,Item 0026,220,1374.45,965.39,720.81,244.58,1441.62,6.25
2010,8,16,Sales,kg,Family 14,Material 44,BU Alpha,Client 0703,RS,Representative 17,Item 0026,220,1309.00,965.39,720.81,244.58,1441.62,5.95
2010,8,16,Sales,kg,Family 14,Material 44,BU Alpha,Client 0777,RS,Representative 57,Item 0028,40,349.74,230.10,159.07,71.03,318.14,8.74
2010,8,16,Sales,kg,Family 14,Material 44,BU Bravo,Client 0054,PR,Representative 49,Item 0026,440,2633.40,1975.05,1428.59,546.46,2857.18,5.99
2010,8,16,Sales,kg,Family 14,Material 44,BU Bravo,Client 1155,SC,Representative 58,Item 0026,220,1598.52,1122.78,714.30,408.48,1428.60,7.27
2010,8,16,Sales,kg,Family 14,Material 44,BU Bravo,Client 0679,SC,Representative 07,Item 0026,2200,13883.10,9751.24,7142.96,2608.28,14285.92,6.31
2010,8,16,Sales,kg,Family 14,Material 44,BU Bravo,Client 0728,SC,Representative 07,Item 0026,880,5497.80,3861.55,2857.18,1004.37,5714.36,6.25
2010,8,16,Sales,kg,Family 14,Material 44,BU Charlie,Client 0705,PR,Representative 49,Item 0026,1100,6121.50,4591.12,3465.66,1125.46,6931.32,5.57
2010,8,16,Sales,kg,Family 14,Material 44,BU Charlie,Client 0456,SP,Representative 43,Item 0026,440,3557.40,2464.77,1386.26,1078.51,2772.52,8.09
2010,8,16,Sales,kg,Family 14,Material 44,BU Charlie,Client 1100,SP,Representative 12,Item 0026,6820,37237.20,25800.06,21487.09,4312.97,42974.18,5.46
2010,8,16,Sales,kg,Family 14,Material 44,BU Charlie,Client 0793,CE,Representative 11,Item 0026,440,2656.50,2118.87,1386.26,732.61,2772.52,6.04
2010,8,16,Sales,kg,Family 14,Material 44,BU Charlie,Client 1274,MG,Representative 29,Item 0026,660,3693.69,2770.28,2079.40,690.88,4158.80,5.60
2010,8,16,Sales,kg,Family 14,Material 44,BU Charlie,Client 0582,MG,Representative 29,Item 0026,1100,6699.00,5024.25,3465.66,1558.59,6931.32,6.09
2010,8,16,Sales,kg,Family 14,Material 44,BU Charlie,Client 0258,MG,Representative 29,Item 0026,2200,11503.80,8627.84,6931.32,1696.52,13862.64,5.23
2010,8,16,Sales,kg,Family 14,Material 44,BU Charlie,Client 0072,SP,Representative 10,Item 0026,6600,40540.50,28088.77,20793.96,7294.81,41587.92,6.14
2010,8,16,Sales,kg,Family 14,Material 44,BU Charlie,Client 0457,SP,Representative 43,Item 0026,11440,70870.80,49103.33,36042.86,13060.47,72085.72,6.20
2010,8,23,Sales,kg,Family 14,Material 44,BU Alpha,Client 1430,RS,Representative 17,Item 0026,220,1713.97,1127.64,720.81,406.83,1441.62,7.79
2010,8,23,Sales,kg,Family 14,Material 44,BU Alpha,Client 0638,RS,Representative 17,Item 0026,220,1409.10,989.73,720.81,268.92,1441.62,6.41
2010,8,23,Sales,kg,Family 14,Material 44,BU Alpha,Client 1224,RS,Representative 17,Item 0026,220,1374.45,965.39,720.81,244.58,1441.62,6.25
2010,8,23,Sales,kg,Family 14,Material 44,BU Alpha,Client 0996,RS,Representative 57,Item 0026,1060,7791.00,5472.25,3472.99,1999.26,6945.98,7.35
2010,8,23,Sales,kg,Family 14,Material 44,BU Alpha,Client 0314,RS,Representative 17,Item 0026,440,2956.80,2076.80,1441.62,635.18,2883.24,6.72
2010,8,23,Sales,kg,Family 14,Material 44,BU Bravo,Client 1155,SC,Representative 58,Item 0026,880,6394.08,4491.08,2857.18,1633.90,5714.36,7.27
2010,8,23,Sales,kg,Family 14,Material 44,BU Charlie,Client 1210,SP,Representative 12,Item 0026,2640,16634.21,10755.36,8317.58,2437.78,16635.16,6.30
2010,8,23,Sales,kg,Family 14,Material 44,BU Charlie,Client 1100,SP,Representative 12,Item 0026,15180,82882.80,57425.88,47826.11,9599.77,95652.22,5.46
2010,8,23,Sales,kg,Family 14,Material 44,BU Charlie,Client 1139,GO,Representative 24,Item 0026,220,1178.10,939.69,693.13,246.56,1386.26,5.36
2010,8,23,Sales,kg,Family 14,Material 44,BU Charlie,Client 1514,RJ,Representative 12,Item 0026,880,5379.46,3465.00,2772.53,692.47,5545.06,6.11
2010,8,23,Sales,kg,Family 14,Material 44,BU Charlie,Client 1297,SP,Representative 46,Item 0026,220,1593.90,1104.35,693.13,411.22,1386.26,7.25
2010,8,23,Sales,kg,Family 14,Material 44,BU Charlie,Client 1112,RS,Representative 28,Item 0026,11000,63525.00,47643.75,34656.60,12987.15,69313.20,5.78
2010,8,23,Sales,kg,Family 14,Material 44,BU Charlie,Client 0432,CE,Representative 39,Item 0026,4840,24190.32,19294.66,15248.90,4045.76,30497.80,5.00
2010,8,23,Sales,kg,Family 14,Material 44,BU Charlie,Client 0457,SP,Representative 43,Item 0026,29480,182628.60,126535.52,92879.68,33655.84,185759.36,6.20
2010,8,30,Sales,kg,Family 14,Material 44,BU Alpha,Client 1224,RS,Representative 17,Item 0026,220,1374.45,965.39,720.81,244.58,1441.62,6.25
2010,8,30,Sales,kg,Family 14,Material 44,BU Bravo,Client 0054,PR,Representative 49,Item 0026,440,2633.40,1975.05,1428.59,546.46,2857.18,5.99
2010,8,30,Sales,kg,Family 14,Material 44,BU Bravo,Client 1155,SC,Representative 07,Item 0026,880,6394.08,4491.08,2857.18,1633.90,5714.36,7.27
2010,8,30,Sales,kg,Family 14,Material 44,BU Bravo,Client 0679,SC,Representative 07,Item 0026,2420,15271.41,10726.36,7857.26,2869.10,15714.52,6.31
2010,8,30,Sales,kg,Family 14,Material 44,BU Bravo,Client 0728,SC,Representative 07,Item 0026,880,5497.80,3861.54,2857.18,1004.36,5714.36,6.25
2010,8,30,Sales,kg,Family 14,Material 44,BU Charlie,Client 0456,SP,Representative 43,Item 0026,220,1778.70,1232.39,693.13,539.26,1386.26,8.09
2010,8,30,Sales,kg,Family 14,Material 44,BU Charlie,Client 1100,SP,Representative 12,Item 0026,6600,36036.00,24967.80,20793.96,4173.84,41587.92,5.46
2010,8,30,Sales,kg,Family 14,Material 44,BU Charlie,Client 1517,AL,Representative 27,Item 0026,2200,11781.00,9396.73,6931.32,2465.41,13862.64,5.36
2010,8,30,Sales,kg,Family 14,Material 44,BU Charlie,Client 0120,PE,Representative 27,Item 0026,11000,56991.18,43785.18,34656.60,9128.58,69313.20,5.18
2010,8,30,Sales,kg,Family 14,Material 44,BU Charlie,Client 0432,CE,Representative 39,Item 0026,5280,26389.44,21048.71,16635.16,4413.55,33270.32,5.00
2010,8,30,Sales,kg,Family 14,Material 44,BU Charlie,Client 0663,PI,Representative 27,Item 0026,4400,23562.00,18793.50,13862.64,4930.86,27725.28,5.36
2010,8,30,Sales,kg,Family 14,Material 44,BU Charlie,Client 1272,SP,Representative 36,Item 0026,1100,7392.00,5121.60,3465.66,1655.94,6931.32,6.72
2010,8,30,Sales,kg,Family 14,Material 44,BU Charlie,Client 1274,MG,Representative 29,Item 0026,660,3693.69,2770.28,2079.40,690.88,4158.80,5.60
2010,8,30,Sales,kg,Family 14,Material 44,BU Charlie,Client 0258,MG,Representative 29,Item 0026,2200,11503.80,8627.85,6931.32,1696.53,13862.64,5.23
2010,8,30,Sales,kg,Family 14,Material 44,BU Charlie,Client 1074,GO,Representative 24,Item 0026,6600,35887.98,24044.62,20793.96,3250.66,41587.92,5.44
2010,8,30,Sales,kg,Family 14,Material 44,BU Charlie,Client 0072,SP,Representative 10,Item 0026,6600,40540.50,28088.77,20793.96,7294.81,41587.92,6.14
2010,8,30,Sales,kg,Family 14,Material 44,BU Charlie,Client 0457,SP,Representative 43,Item 0026,10340,64056.30,44381.86,32577.20,11804.66,65154.40,6.20
2010,9,6,Sales,kg,Family 14,Material 44,BU Bravo,Client 0054,PR,Representative 49,Item 0026,660,3950.10,2962.58,2079.75,882.83,4159.50,5.99
2010,9,6,Sales,kg,Family 14,Material 44,BU Bravo,Client 1155,SC,Representative 07,Item 0026,660,4712.40,3309.90,1953.47,1356.43,3906.94,7.14
2010,9,6,Sales,kg,Family 14,Material 44,BU Bravo,Client 0679,SC,Representative 07,Item 0026,2640,16659.72,11701.47,8571.55,3129.92,17143.10,6.31
2010,9,6,Sales,kg,Family 14,Material 44,BU Charlie,Client 1210,SP,Representative 12,Item 0026,2201,13868.39,8967.87,6934.47,2033.40,13868.94,6.30
2010,9,6,Sales,kg,Family 14,Material 44,BU Charlie,Client 1100,SP,Representative 12,Item 0026,1760,9609.60,6658.08,5545.06,1113.02,11090.12,5.46
2010,9,6,Sales,kg,Family 14,Material 44,BU Charlie,Client 1228,RJ,Representative 35,Item 0026,440,2610.30,1957.72,1211.94,745.78,2423.88,5.93
2010,9,6,Sales,kg,Family 14,Material 44,BU Charlie,Client 1112,RS,Representative 28,Item 0026,16500,95287.50,71465.61,45447.60,26018.01,90895.20,5.78
2010,9,6,Sales,kg,Family 14,Material 44,BU Charlie,Client 0432,CE,Representative 39,Item 0026,2640,13194.72,10524.35,8317.58,2206.77,16635.16,5.00
2010,9,6,Sales,kg,Family 14,Material 44,BU Charlie,Client 0663,PI,Representative 27,Item 0026,2200,11781.00,9396.75,6931.32,2465.43,13862.64,5.36
2010,9,6,Sales,kg,Family 14,Material 44,BU Charlie,Client 0045,MG,Representative 12,Item 0026,2640,13860.00,10394.99,7271.62,3123.37,14543.24,5.25
2010,9,6,Sales,kg,Family 14,Material 44,BU Charlie,Client 1274,MG,Representative 29,Item 0026,660,3693.69,2770.28,2079.40,690.88,4158.80,5.60
2010,9,6,Sales,kg,Family 14,Material 44,BU Charlie,Client 0258,MG,Representative 29,Item 0026,2420,12654.18,9490.62,7537.29,1953.33,15074.58,5.23
2010,9,6,Sales,kg,Family 14,Material 44,BU Charlie,Client 0032,CE,Representative 39,Item 0026,8800,48048.00,38324.00,27725.28,10598.72,55450.56,5.46
2010,9,6,Sales,kg,Family 14,Material 44,BU Charlie,Client 1565,SP,Representative 11,Item 0026,220,1703.03,1101.16,693.13,408.03,1386.26,7.74
2010,9,6,Sales,kg,Family 14,Material 44,BU Charlie,Client 0457,SP,Representative 43,Item 0026,13200,81774.00,56657.70,38798.68,17859.02,77597.36,6.20
2010,9,6,Sales,kg,Family 14,Material 44,BU Charlie,Client 0996,RS,Representative 12,Item 0026,1760,11781.00,8604.75,5031.62,3573.13,10063.24,6.69
2010,9,13,Sales,kg,Family 14,Material 44,BU Alpha,Client 1224,RS,Representative 17,Item 0026,220,1374.45,965.38,667.26,298.12,1334.52,6.25
2010,9,13,Sales,kg,Family 14,Material 44,BU Charlie,Client 1210,SP,Representative 12,Item 0026,2200,14183.63,9170.85,6059.68,3111.17,12119.36,6.45
2010,9,13,Sales,kg,Family 14,Material 44,BU Charlie,Client 1100,SP,Representative 12,Item 0026,2200,12658.80,8770.72,6059.68,2711.04,12119.36,5.75
2010,9,13,Sales,kg,Family 14,Material 44,BU Charlie,Client 1517,AL,Representative 27,Item 0026,2200,11781.00,9396.74,6059.68,3337.06,12119.36,5.36
2010,9,13,Sales,kg,Family 14,Material 44,BU Charlie,Client 0439,CE,Representative 39,Item 0026,220,1062.60,847.55,605.97,241.58,1211.94,4.83
2010,9,13,Sales,kg,Family 14,Material 44,BU Charlie,Client 0793,CE,Representative 11,Item 0026,440,2656.50,2118.87,1211.94,906.93,2423.88,6.04
2010,9,13,Sales,kg,Family 14,Material 44,BU Charlie,Client 0752,SP,Representative 36,Item 0026,1100,7207.20,4993.56,3029.84,1963.72,6059.68,6.55
2010,9,13,Sales,kg,Family 14,Material 44,BU Charlie,Client 0996,RS,Representative 12,Item 0026,1100,6930.00,5197.50,3029.84,2167.66,6059.68,6.30
2010,9,20,Sales,kg,Family 14,Material 44,BU Alpha,Client 0527,RS,Representative 57,Item 0028,20,153.30,106.44,75.10,31.34,150.20,7.67
2010,9,20,Sales,kg,Family 14,Material 44,BU Bravo,Client 0054,PR,Representative 49,Item 0026,440,2633.40,1975.05,1302.31,672.74,2604.62,5.99
2010,9,20,Sales,kg,Family 14,Material 44,BU Bravo,Client 0679,SC,Representative 07,Item 0026,3520,22212.96,15601.95,10418.50,5183.45,20837.00,6.31
2010,9,20,Sales,kg,Family 14,Material 44,BU Bravo,Client 0728,SC,Representative 07,Item 0026,1540,9055.20,6360.20,4558.09,1802.11,9116.18,5.88
2010,9,20,Sales,kg,Family 14,Material 44,BU Charlie,Client 0705,PR,Representative 49,Item 0026,1100,6006.00,4504.50,3029.84,1474.66,6059.68,5.46
2010,9,20,Sales,kg,Family 14,Material 44,BU Charlie,Client 0456,SP,Representative 43,Item 0026,220,1778.70,1232.39,605.97,626.42,1211.94,8.09
2010,9,20,Sales,kg,Family 14,Material 44,BU Charlie,Client 1100,SP,Representative 12,Item 0026,5500,31000.20,21478.71,15149.20,6329.51,30298.40,5.64
2010,9,20,Sales,kg,Family 14,Material 44,BU Charlie,Client 1514,RJ,Representative 12,Item 0026,880,5573.10,3589.72,2423.87,1165.85,4847.74,6.33
2010,9,20,Sales,kg,Family 14,Material 44,BU Charlie,Client 1112,RS,Representative 28,Item 0026,5500,31762.50,23821.86,15149.20,8672.66,30298.40,5.78
2010,9,20,Sales,kg,Family 14,Material 44,BU Charlie,Client 0454,SP,Representative 43,Item 0026,4840,29983.80,20774.50,13331.30,7443.20,26662.60,6.20
2010,9,20,Sales,kg,Family 14,Material 44,BU Charlie,Client 0457,SP,Representative 43,Item 0026,11440,70870.80,49103.34,31510.34,17593.00,63020.68,6.20
2010,9,20,Sales,kg,Family 14,Material 44,BU Charlie,Client 0996,RS,Representative 12,Item 0026,1100,6930.00,5197.50,3029.84,2167.66,6059.68,6.30
2010,9,27,Sales,kg,Family 14,Material 44,BU Alpha,Client 0942,RS,Representative 25,Item 0026,1300,8872.50,6231.87,3942.90,2288.97,7885.80,6.83
2010,9,27,Sales,kg,Family 14,Material 44,BU Bravo,Client 0054,PR,Representative 49,Item 0026,1100,6583.50,4937.63,3255.78,1681.85,6511.56,5.99
2010,9,27,Sales,kg,Family 14,Material 44,BU Bravo,Client 0679,SC,Representative 07,Item 0026,2200,13883.10,9751.24,6511.56,3239.68,13023.12,6.31
2010,9,27,Sales,kg,Family 14,Material 44,BU Bravo,Client 0728,SC,Representative 07,Item 0026,880,5174.40,3634.40,2604.62,1029.78,5209.24,5.88
2010,9,27,Sales,kg,Family 14,Material 44,BU Bravo,Client 1276,PR,Representative 49,Item 0026,440,2564.10,1923.08,1302.31,620.77,2604.62,5.83
2010,9,27,Sales,kg,Family 14,Material 44,BU Charlie,Client 0456,SP,Representative 43,Item 0026,440,3557.40,2464.77,1211.94,1252.83,2423.88,8.09
2010,9,27,Sales,kg,Family 14,Material 44,BU Charlie,Client 1100,SP,Representative 12,Item 0026,6600,37976.40,26312.18,18179.04,8133.14,36358.08,5.75
2010,9,27,Sales,kg,Family 14,Material 44,BU Charlie,Client 1517,AL,Representative 27,Item 0026,2200,11781.00,9396.74,6059.68,3337.06,12119.36,5.36
2010,9,27,Sales,kg,Family 14,Material 44,BU Charlie,Client 1215,PA,Representative 34,Item 0026,440,3162.54,2118.87,1211.94,906.93,2423.88,7.19
2010,9,27,Sales,kg,Family 14,Material 44,BU Charlie,Client 0119,PB,Representative 27,Item 0026,14300,75900.24,58223.00,39387.92,18835.08,78775.84,5.31
2010,9,27,Sales,kg,Family 14,Material 44,BU Charlie,Client 1112,RS,Representative 28,Item 0026,5500,31762.50,23821.86,15149.20,8672.66,30298.40,5.78
2010,9,27,Sales,kg,Family 14,Material 44,BU Charlie,Client 0432,CE,Representative 39,Item 0026,3300,16874.55,13459.46,9089.52,4369.94,18179.04,5.11
2010,9,27,Sales,kg,Family 14,Material 44,BU Charlie,Client 1274,MG,Representative 29,Item 0026,660,3693.69,2770.28,1817.90,952.38,3635.80,5.60
2010,9,27,Sales,kg,Family 14,Material 44,BU Charlie,Client 0258,MG,Representative 29,Item 0026,2640,13915.44,10436.58,7271.62,3164.96,14543.24,5.27
2010,9,27,Sales,kg,Family 14,Material 44,BU Charlie,Client 1287,RJ,Representative 35,Item 0026,220,1586.94,1022.17,605.97,416.20,1211.94,7.21
2010,9,27,Sales,kg,Family 14,Material 44,BU Charlie,Client 0072,SP,Representative 10,Item 0026,6600,38461.50,26648.32,18179.04,8469.28,36358.08,5.83
2010,9,27,Sales,kg,Family 14,Material 44,BU Charlie,Client 0457,SP,Representative 43,Item 0026,7040,43612.80,30217.44,19390.98,10826.46,38781.96,6.20
2010,9,27,Sales,kg,Family 14,Material 44,BU Charlie,Client 0683,AM,Representative 12,Item 0026,8800,42283.11,35007.50,24238.72,10768.78,48477.44,4.80
2010,10,1,Sales,kg,Family 14,Material 44,BU Bravo,Client 0054,PR,Representative 49,Item 0026,880,5266.80,3950.10,2529.38,1420.72,5058.76,5.99
2010,10,1,Sales,kg,Family 14,Material 44,BU Bravo,Client 0679,SC,Representative 07,Item 0026,2200,13883.10,9751.24,6323.46,3427.78,12646.92,6.31
2010,10,1,Sales,kg,Family 14,Material 44,BU Bravo,Client 1276,PR,Representative 49,Item 0026,880,4804.80,3603.60,2529.38,1074.22,5058.76,5.46
2010,10,1,Sales,kg,Family 14,Material 44,BU Charlie,Client 1254,MG,Representative 29,Item 0026,440,3053.82,2290.37,1181.97,1108.40,2363.94,6.94
2010,10,1,Sales,kg,Family 14,Material 44,BU Charlie,Client 0456,SP,Representative 43,Item 0026,220,1778.70,1232.39,590.99,641.40,1181.98,8.09
2010,10,1,Sales,kg,Family 14,Material 44,BU Charlie,Client 1100,SP,Representative 12,Item 0026,11000,65026.50,45054.07,29549.30,15504.77,59098.60,5.91
2010,10,1,Sales,kg,Family 14,Material 44,BU Charlie,Client 1517,AL,Representative 27,Item 0026,2200,11781.00,9396.74,5909.86,3486.88,11819.72,5.36
2010,10,1,Sales,kg,Family 14,Material 44,BU Charlie,Client 0119,PB,Representative 27,Item 0026,11000,57634.50,45970.37,29549.30,16421.07,59098.60,5.24
2010,10,1,Sales,kg,Family 14,Material 44,BU Charlie,Client 1112,RS,Representative 28,Item 0026,22000,122892.00,92169.00,59098.60,33070.40,118197.20,5.59
2010,10,1,Sales,kg,Family 14,Material 44,BU Charlie,Client 0712,SP,Representative 46,Item 0026,1320,7722.00,5617.76,3545.92,2071.84,7091.84,5.85
2010,10,1,Sales,kg,Family 14,Material 44,BU Charlie,Client 0432,CE,Representative 39,Item 0026,2200,11249.70,8972.98,5909.86,3063.12,11819.72,5.11
2010,10,1,Sales,kg,Family 14,Material 44,BU Charlie,Client 0663,PI,Representative 27,Item 0026,5500,29452.50,23491.87,14774.65,8717.22,29549.30,5.36
2010,10,1,Sales,kg,Family 14,Material 44,BU Charlie,Client 0471,AL,Representative 27,Item 0026,4400,23839.20,19014.60,11819.72,7194.88,23639.44,5.42
2010,10,1,Sales,kg,Family 14,Material 44,BU Charlie,Client 0700,MG,Representative 29,Item 0026,9020,47355.00,35516.24,24230.43,11285.81,48460.86,5.25
2010,10,1,Sales,kg,Family 14,Material 44,BU Charlie,Client 0258,MG,Representative 29,Item 0026,1540,8489.25,6366.94,4136.90,2230.04,8273.80,5.51
2010,10,1,Sales,kg,Family 14,Material 44,BU Charlie,Client 1070,SP,Representative 12,Item 0026,4400,26010.60,18021.64,11819.72,6201.92,23639.44,5.91
2010,10,1,Sales,kg,Family 14,Material 44,BU Charlie,Client 0454,SP,Representative 43,Item 0026,4400,27258.00,18885.91,11819.72,7066.19,23639.44,6.20
2010,10,1,Sales,kg,Family 14,Material 44,BU Charlie,Client 0072,SP,Representative 10,Item 0026,6600,38461.50,26648.32,17729.58,8918.74,35459.16,5.83
2010,10,1,Sales,kg,Family 14,Material 44,BU Charlie,Client 0683,AM,Representative 12,Item 0026,13200,63424.67,52511.25,35459.16,17052.09,70918.32,4.80
2010,10,1,Sales,kg,Family 14,Material 44,BU Charlie,Client 0996,RS,Representative 12,Item 0026,2200,13860.00,10395.00,5909.86,4485.14,11819.72,6.30
2010,10,4,Sales,kg,Family 14,Material 44,BU Bravo,Client 1288,SC,Representative 58,Item 0026,220,1570.80,1090.59,651.16,439.43,1302.32,7.14
2010,10,4,Sales,kg,Family 14,Material 44,BU Bravo,Client 0054,PR,Representative 49,Item 0026,440,2633.40,1975.06,1302.32,672.74,2604.64,5.99
2010,10,4,Sales,kg,Family 14,Material 44,BU Charlie,Client 1210,SP,Representative 12,Item 0026,4840,30461.39,19695.74,13331.30,6364.44,26662.60,6.29
2010,10,4,Sales,kg,Family 14,Material 44,BU Charlie,Client 0705,PR,Representative 49,Item 0026,1100,5890.50,4417.87,3029.84,1388.03,6059.68,5.36
2010,10,4,Sales,kg,Family 14,Material 44,BU Charlie,Client 1100,SP,Representative 12,Item 0026,5500,31647.00,21926.85,15149.20,6777.65,30298.40,5.75
2010,10,4,Sales,kg,Family 14,Material 44,BU Charlie,Client 0005,AM,Representative 02,Item 0026,4400,30954.00,24689.50,12119.36,12570.14,24238.72,7.04
2010,10,4,Sales,kg,Family 14,Material 44,BU Charlie,Client 0120,PE,Representative 27,Item 0026,14300,75900.24,58223.00,39387.92,18835.08,78775.84,5.31
2010,10,4,Sales,kg,Family 14,Material 44,BU Charlie,Client 1133,CE,Representative 39,Item 0026,6600,33056.10,26366.18,18179.04,8187.14,36358.08,5.01
2010,10,4,Sales,kg,Family 14,Material 44,BU Charlie,Client 0793,CE,Representative 11,Item 0026,880,5313.00,4237.74,2393.91,1843.83,4787.82,6.04
2010,10,4,Sales,kg,Family 14,Material 44,BU Charlie,Client 0432,CE,Representative 39,Item 0026,6600,33749.10,26918.92,18179.04,8739.88,36358.08,5.11
2010,10,4,Sales,kg,Family 14,Material 44,BU Charlie,Client 0663,PI,Representative 27,Item 0026,2200,11781.00,9396.75,6059.68,3337.07,12119.36,5.36
2010,10,4,Sales,kg,Family 14,Material 44,BU Charlie,Client 0471,AL,Representative 27,Item 0026,6600,35758.80,28521.90,18179.04,10342.86,36358.08,5.42
2010,10,4,Sales,kg,Family 14,Material 44,BU Charlie,Client 0258,MG,Representative 29,Item 0026,2640,13915.44,10436.58,7271.62,3164.96,14543.24,5.27
2010,10,4,Sales,kg,Family 14,Material 44,BU Charlie,Client 0032,CE,Representative 39,Item 0026,6600,36036.00,28743.00,18179.04,10563.96,36358.08,5.46
2010,10,4,Sales,kg,Family 14,Material 44,BU Charlie,Client 1070,SP,Representative 12,Item 0026,2420,14178.78,9823.88,6665.65,3158.23,13331.30,5.86
2010,10,4,Sales,kg,Family 14,Material 44,BU Charlie,Client 0454,SP,Representative 43,Item 0026,4400,27258.00,18885.89,12119.36,6766.53,24238.72,6.20
2010,10,4,Sales,kg,Family 14,Material 44,BU Charlie,Client 0457,SP,Representative 43,Item 0026,5940,36798.30,25495.96,16361.14,9134.82,32722.28,6.20
2010,10,11,Sales,kg,Family 14,Material 44,BU Bravo,Client 0019,SC,Representative 12,Item 0026,3300,18537.75,13020.56,9485.19,3535.37,18970.38,5.62
2010,10,11,Sales,kg,Family 14,Material 44,BU Bravo,Client 0679,SC,Representative 07,Item 0026,2200,13883.10,9751.23,6323.46,3427.77,12646.92,6.31
2010,10,11,Sales,kg,Family 14,Material 44,BU Charlie,Client 1100,SP,Representative 12,Item 0026,2200,12243.00,8482.65,5909.86,2572.79,11819.72,5.57
2010,10,11,Sales,kg,Family 14,Material 44,BU Charlie,Client 1112,RS,Representative 28,Item 0026,33000,188496.00,141371.99,88647.90,52724.09,177295.80,5.71
2010,10,11,Sales,kg,Family 14,Material 44,BU Charlie,Client 0045,MG,Representative 12,Item 0026,4400,23100.00,17325.00,11819.72,5505.28,23639.44,5.25
2010,10,11,Sales,kg,Family 14,Material 44,BU Charlie,Client 1070,SP,Representative 12,Item 0026,4400,26010.60,18021.63,11819.72,6201.91,23639.44,5.91
2010,10,11,Sales,kg,Family 14,Material 44,BU Charlie,Client 0457,SP,Representative 43,Item 0026,3740,23169.30,16053.00,10046.76,6006.24,20093.52,6.20
2010,10,11,Sales,kg,Family 14,Material 44,BU Charlie,Client 0996,RS,Representative 12,Item 0026,1100,6930.00,5197.50,2954.93,2242.57,5909.86,6.30
2010,10,18,Sales,kg,Family 14,Material 44,BU Bravo,Client 0054,PR,Representative 49,Item 0026,880,5266.80,3950.10,2529.38,1420.72,5058.76,5.99
2010,10,18,Sales,kg,Family 14,Material 44,BU Bravo,Client 0728,SC,Representative 07,Item 0026,1320,8038.80,5646.30,3794.08,1852.22,7588.16,6.09
2010,10,18,Sales,kg,Family 14,Material 44,BU Charlie,Client 1254,MG,Representative 29,Item 0026,220,1526.91,1145.19,590.99,554.20,1181.98,6.94
2010,10,18,Sales,kg,Family 14,Material 44,BU Charlie,Client 0456,SP,Representative 43,Item 0026,440,3557.40,2464.77,1181.97,1282.80,2363.94,8.09
2010,10,18,Sales,kg,Family 14,Material 44,BU Charlie,Client 1100,SP,Representative 12,Item 0026,11000,64218.00,44493.90,29549.30,14944.60,59098.60,5.84
